id,cliente_id,endereco
1244,1671,"Praia Nathan Lopes, 73, Vila Havaí, 38797538 Souza / RJ"
1245,1600,"Via Thomas Brito, Esplanada, 24854-478 Ribeiro da Serra / MG"
1246,91,"Praça Leonardo da Luz, Tirol, 91036-592 Casa Grande de Vasconcelos / PA"
1247,1215,"Viela da Mota, 7, Conjunto Paulo Vi, 08388777 Vasconcelos da Serra / AM"
1248,2675,"Quadra de Nascimento, 6, Canaa, 48414894 Mendes de da Rosa / RR"
1249,991,"Fazenda Pereira, 24, Guarani, 95191890 Guerra / SP"
1250,870,"Chácara Davi Lucca Cavalcante, Santo Antônio, 79715-437 Sales dos Dourados / SE"
1251,366,"Núcleo de Sampaio, 20, Nova Floresta, 84440218 Andrade do Galho / ES"
1252,2428,"Largo das Neves, Bacurau, 31140217 Lima / RO"
1253,2953,"Viela Noah Abreu, 34, Barreiro, 18124503 Fonseca / BA"
1254,590,"Conjunto Emanuella Nascimento, 82, Camponesa 1ª Seção, 83605346 Siqueira / RJ"
1255,1016,"Rodovia Emanuelly Silveira, 19, Saudade, 60378-971 Dias / MS"
1256,2142,"Chácara Melina Azevedo, 9, Parque São José, 67625-697 Costela dos Dourados / ES"
1257,873,"Via de Nascimento, 82, São Bernardo, 25394431 Oliveira do Galho / RO"
1258,1856,"Distrito de Rodrigues, 1, Buraco Quente, 06173-872 Souza / DF"
1259,1310,"Fazenda de Correia, 461, Nossa Senhora Da Conceição, 86909-230 Sampaio das Pedras / PA"
1260,44,"Rodovia Julia Jesus, São Sebastião, 67085577 Oliveira / AC"
1261,1026,"Alameda João Miguel Moraes, 53, Vila União, 65698-867 Costa do Norte / PI"
1262,1724,"Jardim Eduardo Porto, 51, Comiteco, 19429099 Brito da Praia / SE"
1263,2369,"Travessa Vieira, 47, Maria Helena, 01059-005 da Cunha de Mendes / AC"
1264,2127,"Vila Rodrigo Leão, 29, São Francisco, 93026096 Moreira do Galho / ES"
1265,2244,"Morro Moreira, 95, Vila Formosa, 15453877 Albuquerque / PI"
1266,530,"Vila de Caldeira, 23, Mariano De Abreu, 47034625 da Cunha do Galho / MS"
1267,2912,"Travessa Thomas Machado, 14, São Sebastião, 10485-207 Cassiano / PI"
1268,1360,"Vereda Alexandre Gomes, 825, Santa Sofia, 51634062 Costela de Farias / AM"
1269,2932,"Vale Eloá Andrade, Cônego Pinheiro 2ª Seção, 11253602 Siqueira / SE"
1270,2333,"Lago Larissa Caldeira, 15, Padre Eustáquio, 83098-075 Cassiano / ES"
1271,2687,"Campo de Gonçalves, 25, Serra, 97313400 Duarte de Monteiro / RS"
1272,2185,"Trecho Câmara, 5, Solar Do Barreiro, 43322-940 Nogueira / BA"
1273,1591,"Fazenda Ramos, 96, Universo, 66127-996 Albuquerque de Goiás / PE"
1274,821,"Viaduto de Campos, 40, Novo Ouro Preto, 15335-828 Novais do Campo / TO"
1275,1222,"Feira de Guerra, Dom Cabral, 75818-643 Gonçalves / SC"
1276,389,"Residencial Fogaça, 3, Floramar, 64145-925 Castro / RJ"
1277,1824,"Travessa José Miguel Guerra, 73, Copacabana, 97049427 Peixoto do Oeste / ES"
1278,2659,"Colônia Caroline Sales, 73, Vitoria, 76836161 da Conceição Alegre / AC"
1279,2604,"Praça Lopes, 77, Teixeira Dias, 30996-101 da Paz do Galho / SP"
1280,1105,"Trecho Rodrigues, 501, Piraja, 78301949 Duarte / SP"
1281,971,"Avenida da Rocha, 163, Padre Eustáquio, 96786444 Pereira de Pires / PI"
1282,2652,"Rua de Andrade, 9, Vila Atila De Paiva, 84735-397 Nogueira / BA"
1283,1073,"Esplanada Joana Macedo, 21, Vila Nova Dos Milionarios, 48638-857 da Mata / MT"
1284,1255,"Travessa de Albuquerque, 23, Vila Ecológica, 57091986 Ribeiro / PE"
1285,347,"Pátio Danilo Ramos, São João Batista, 26373060 Melo / PR"
1286,1508,"Ladeira de Peixoto, 2, Concórdia, 05996-792 Correia / SE"
1287,594,"Feira João Pinto, 75, Camponesa 1ª Seção, 91133-291 Pimenta / ES"
1288,1843,"Lago de Rocha, 11, Conjunto Jatoba, 51693-071 Aparecida / RS"
1289,108,"Morro Lavínia Cavalcante, 44, Camponesa 1ª Seção, 32447-261 Gonçalves / AL"
1290,1583,"Núcleo Marques, 56, Santa Lúcia, 34271422 da Mata / RO"
1291,2636,"Conjunto da Rosa, 52, Maria Tereza, 13608-149 Silva do Amparo / RN"
1292,1833,"Rodovia de Alves, 63, Vila Betânia, 51139-311 Lima / RR"
1293,213,"Avenida Marques, 157, Vila Real 1ª Seção, 49701142 Aragão / CE"
1294,2587,"Praça Breno Lima, 188, Ademar Maldonado, 97911-552 Nascimento Paulista / SE"
1295,1169,"Travessa da Mota, 2, São Luiz, 05286-166 Moraes de Campos / MG"
1296,2091,"Estrada de da Paz, Conjunto Taquaril, 32220401 da Paz do Oeste / PR"
1297,2548,"Passarela Gabrielly Farias, 99, Fernão Dias, 14956634 Araújo da Praia / RJ"
1298,1737,"Recanto Fogaça, 48, Vila Santa Rosa, 28314-558 Sales das Pedras / RN"
1299,1918,"Lago Carolina Brito, 55, Das Industrias I, 25426043 Montenegro Paulista / DF"
1300,2504,"Lagoa Otávio Sampaio, 12, Leonina, 13579-770 Sá da Prata / AC"
1301,2331,"Largo de Barros, 13, Vila Piratininga, 90711-866 Souza / TO"
1302,2120,"Viela de da Cunha, 50, Vila Real 2ª Seção, 52026511 da Rosa / TO"
1303,798,"Residencial Theodoro Nogueira, 98, Vila Formosa, 58707-808 Araújo / MT"
1304,657,"Núcleo Gael Henrique Carvalho, Novo Aarão Reis, 28348-895 Gonçalves da Praia / CE"
1305,31,"Estrada de da Cruz, 72, Lindéia, 70547935 da Cruz / RS"
1306,1093,"Via de Nunes, 78, Marieta 3ª Seção, 25571-368 Casa Grande / RO"
1307,439,"Campo Giovanna Viana, 65, Universitário, 65897-579 Barbosa / SC"
1308,1577,"Favela Isabelly da Luz, 18, Grotinha, 73319-900 da Mota da Serra / SE"
1309,2900,"Trevo de Novais, 47, Santo André, 78925-376 Almeida Verde / BA"
1310,1054,"Trecho João Lucas Nogueira, 261, São José, 09598-864 da Rosa do Campo / SP"
1311,811,"Recanto Costela, 19, Andiroba, 27288-649 Nogueira / ES"
1312,1986,"Vereda de Cirino, São Gabriel, 38332862 Jesus / MG"
1313,1929,"Lago de Pires, São Gabriel, 47551-141 Pimenta de Pastor / RR"
1314,1085,"Favela Antony Rocha, 33, Maria Virgínia, 48510-516 Vasconcelos de Machado / PI"
1315,2112,"Passarela Luigi Santos, 48, Vila Petropolis, 76889-729 da Cunha de Rocha / CE"
1316,1656,"Estrada de Rocha, 15, Casa Branca, 29347162 Fogaça / SE"
1317,544,"Quadra de Pastor, 230, Vila Nova Cachoeirinha 2ª Seção, 19021412 Câmara / PR"
1318,2494,"Morro Camargo, 38, Estrela Do Oriente, 72435-979 Almeida / CE"
1319,2038,"Alameda Cardoso, 46, Vila Cemig, 88014-534 Moraes / SE"
1320,1099,"Recanto Luiz Felipe Cunha, 12, Santa Terezinha, 96601-326 Sales de Goiás / PA"
1321,705,"Área Luigi Pacheco, 80, Savassi, 46248520 Santos / MT"
1322,2843,"Praia Théo Silva, 80, Castanheira, 39793-328 Rocha Paulista / RR"
1323,64,"Setor Vinicius Sousa, 8, Bacurau, 44888074 Azevedo / PB"
1324,851,"Pátio Sampaio, 78, Vila Santa Rosa, 50113809 da Mota / SE"
1325,1389,"Praia Jesus, 7, Inconfidência, 47654-088 Cardoso / PB"
1326,1072,"Alameda Alexia Pastor, 53, Vila Real 1ª Seção, 76708-278 Sá do Campo / RJ"
1327,2903,"Vale Macedo, 11, Mangabeiras, 66247-881 Ramos / RO"
1328,2896,"Pátio Almeida, 5, Antonio Ribeiro De Abreu 1ª Seção, 12268-349 da Cunha Paulista / MG"
1329,448,"Viela Camargo, 610, Vila Santo Antônio Barroquinha, 79189-283 Casa Grande / RN"
1330,2694,"Passarela Vargas, 35, Canadá, 57913752 das Neves / AM"
1331,128,"Praia de Borges, 616, Varzea Da Palma, 78479090 Barbosa dos Dourados / PI"
1332,1787,"Travessa Lopes, 439, Acaba Mundo, 32695701 Gonçalves do Norte / PE"
1333,1271,"Núcleo Fogaça, 71, Conjunto Floramar, 53825-913 Rocha / MA"
1334,1322,"Residencial de Fernandes, 5, Coração De Jesus, 02614007 Machado / AL"
1335,2548,"Aeroporto de Barros, Lagoa, 34478518 Cardoso de Araújo / ES"
1336,2952,"Estação Maria Laura Caldeira, 89, Cdi Jatoba, 51147-764 Aragão / MS"
1337,789,"Lago Davi Miguel Camargo, 73, Vila Santo Antônio Barroquinha, 12909488 Ferreira Grande / AP"
1338,1354,"Favela Bárbara Lopes, 61, Vale Do Jatoba, 37964-894 Sá de Goiás / AM"
1339,1681,"Vila Santos, 858, Varzea Da Palma, 50891688 Guerra de Moreira / MS"
1340,523,"Alameda Cardoso, 1, Alto Dos Pinheiros, 64058621 da Cruz das Pedras / SC"
1341,2626,"Lago de Duarte, 55, São José, 92203-161 Oliveira / RJ"
1342,508,"Vereda Stephany da Rosa, 1, Embaúbas, 34183-763 Novais / DF"
1343,1024,"Ladeira de Mendonça, 81, Minas Brasil, 73300186 da Costa da Serra / AP"
1344,1465,"Quadra de Souza, 99, João Pinheiro, 11476974 Ferreira / RO"
1345,2954,"Praia de Azevedo, 44, Marieta 3ª Seção, 02107746 Fonseca / BA"
1346,1935,"Largo de Gomes, 86, Vila Primeiro De Maio, 74587526 Rezende / TO"
1347,1809,"Via Lima, 7, Vila Esplanada, 57512494 Garcia Grande / GO"
1348,712,"Fazenda de Macedo, 34, Estrela, 43869-372 Câmara de Aragão / RN"
1349,2815,"Alameda de da Rocha, 987, Gameleira, 23662770 Ribeiro do Oeste / RO"
1350,1451,"Conjunto de Machado, 31, Conjunto Taquaril, 74386867 Ribeiro Verde / AC"
1351,1752,"Núcleo Arthur Andrade, 54, Outro, 07889670 Barbosa Alegre / RO"
1352,1788,"Parque de Fonseca, 12, Vila Nova Cachoeirinha 3ª Seção, 08022-233 Cavalcante / CE"
1353,1680,"Trecho de Santos, 7, Etelvina Carneiro, 64114-757 Marques de Vieira / CE"
1354,1494,"Fazenda de Caldeira, 15, Vila Novo São Lucas, 34006772 Casa Grande do Oeste / BA"
1355,2393,"Núcleo da Paz, 93, Boa Viagem, 68260-507 Monteiro Paulista / SC"
1356,433,"Praia de Almeida, 96, Jardim São José, 90043039 da Costa de Goiás / DF"
1357,360,"Chácara de Nascimento, 6, Beija Flor, 45112-379 Moraes Paulista / RS"
1358,2285,"Conjunto de Barbosa, 16, Piraja, 49370-665 Nogueira de Pimenta / RN"
1359,1855,"Trecho Alves, 18, Conjunto Celso Machado, 97732844 Ferreira / PI"
1360,537,"Largo de Machado, 86, Vila Nova Gameleira 2ª Seção, 45156-587 Pinto / AP"
1361,394,"Trecho Henry Gabriel Mendes, 41, Vila Piratininga, 35236072 Porto de Ribeiro / ES"
1362,64,"Quadra Pedro Miguel da Luz, 70, Vila Ecológica, 29059-184 Teixeira da Serra / RR"
1363,2150,"Núcleo Arthur Moura, 24, Goiania, 10992527 Peixoto / SC"
1364,2871,"Residencial de Barbosa, 83, Vila Canto Do Sabiá, 37622-902 Araújo / PE"
1365,1583,"Passarela Maria Alice Peixoto, 299, Vila Da Ária, 36476-944 Aparecida do Norte / ES"
1366,2682,"Rua Gabriela Sampaio, 14, Vila Das Oliveiras, 14917754 Alves / AL"
1367,1967,"Recanto de da Rocha, 84, Bandeirantes, 58832878 Gonçalves do Oeste / MT"
1368,973,"Viela Antony Azevedo, 394, Vila Madre Gertrudes 2ª Seção, 82227-929 Cassiano / MA"
1369,1611,"Rodovia de Nogueira, 31, Guaratã, 87361431 Sousa / AM"
1370,2610,"Avenida Davi Lucas Farias, 2, Fazendinha, 93520-524 Silva / PA"
1371,2953,"Residencial de Costa, 88, Vila Engenho Nogueira, 99405922 Novaes / PE"
1372,396,"Estrada Abreu, Vitoria Da Conquista, 05323-681 Andrade dos Dourados / RO"
1373,1728,"Área de Machado, 9, Ambrosina, 07208774 Pacheco / TO"
1374,235,"Quadra Bárbara Abreu, 31, Vila Havaí, 50735580 Cassiano / MT"
1375,2767,"Jardim Marques, 84, Garças, 02314575 Costa / AP"
1376,1214,"Trecho de Marques, 92, Vila Coqueiral, 64423535 Lima / AC"
1377,2461,"Morro Clara Cardoso, 190, Conjunto Jardim Filadélfia, 80422342 Melo / MG"
1378,699,"Trevo de Costela, 21, Paquetá, 81454-188 Aparecida de Pimenta / MT"
1379,1235,"Praça de Correia, 7, Vila Jardim Alvorada, 79059556 da Cunha / RJ"
1380,1141,"Condomínio de da Mata, 338, Vila Califórnia, 79880-824 Casa Grande / MG"
1381,2158,"Pátio Vieira, 21, Novo São Lucas, 33662336 Cardoso da Serra / AM"
1382,510,"Viaduto de Porto, 865, Maria Helena, 28244905 Monteiro de das Neves / ES"
1383,2286,"Conjunto de Teixeira, 6, São João Batista, 66966552 Rodrigues / SC"
1384,2740,"Favela Moreira, 62, Vila Santo Antônio, 87068283 Correia / SE"
1385,2777,"Viela de da Costa, 102, Alto Das Antenas, 72569-416 Nunes / MG"
1386,1382,"Quadra Rocha, 720, Cachoeirinha, 53701529 Nunes / MT"
1387,1,"Lago Maria Luísa Caldeira, 11, Concórdia, 84005-886 Montenegro da Serra / MG"
1388,592,"Via Garcia, 27, Vila São Dimas, 41560-425 Cirino dos Dourados / SP"
1389,7,"Passarela de Leão, 96, Novo Glória, 17524-458 Ramos / ES"
1390,382,"Viela de Fonseca, 91, Novo Tupi, 50173960 Castro / RJ"
1391,1390,"Praça de Santos, 983, Pantanal, 76407-761 Nascimento / BA"
1392,1384,"Jardim Alexia Correia, 70, Vila Independencia 3ª Seção, 02372065 Pimenta / RN"
1393,1853,"Trecho Fernanda Sousa, 246, Vila Santa Monica 1ª Seção, 78014-290 Pimenta de Barbosa / BA"
1394,813,"Praia Nascimento, 6, Salgado Filho, 16901454 Fogaça de da Mota / MT"
1395,995,"Trecho de Rodrigues, 20, Ipe, 56069-221 da Cunha / AL"
1396,1534,"Viaduto Eloá Vasconcelos, 81, Custodinha, 02870-414 Pacheco / PA"
1397,2743,"Setor Novaes, 45, Esperança, 35805-821 Souza de da Paz / TO"
1398,2341,"Parque Bárbara Nogueira, 49, Capitão Eduardo, 81271301 Souza / BA"
1399,1890,"Lagoa Sousa, 1, Gameleira, 09764008 Ramos do Oeste / PA"
1400,1072,"Favela Almeida, 30, Vila Nova Cachoeirinha 3ª Seção, 51989122 Barbosa / SP"
1401,2236,"Passarela de Sampaio, 26, Jaraguá, 22610-082 Vasconcelos / SE"
1402,702,"Trevo Dante Vargas, Jaqueline, 44650679 Viana de Goiás / GO"
1403,1843,"Lagoa Brito, 89, Mala E Cuia, 55100-441 Rodrigues / GO"
1404,1640,"Distrito Arthur Miguel Rodrigues, 57, Novo Ouro Preto, 13563-031 Dias da Serra / PI"
1405,61,"Vale Lucca Teixeira, 886, Aarão Reis, 82089-486 Cavalcante / ES"
1406,423,"Colônia de Casa Grande, 470, Cdi Jatoba, 94626-552 Ribeiro / MG"
1407,20,"Feira Martins, 57, Piraja, 44104-690 Pinto / PB"
1408,439,"Travessa de Cunha, 70, Vila Batik, 52894930 Macedo de Costela / SE"
1409,1351,"Parque de Jesus, 84, Conjunto Bonsucesso, 51619966 Sampaio do Oeste / TO"
1410,2969,"Travessa das Neves, 7, Pompéia, 15301-021 da Rosa / DF"
1411,851,"Chácara Cirino, 9, Garças, 70979534 Fernandes do Amparo / RS"
1412,1280,"Feira de da Luz, Vila Primeiro De Maio, 89212-382 Pacheco da Serra / MT"
1413,2232,"Travessa Azevedo, 7, Mineirão, 53842-359 Duarte do Amparo / MT"
1414,472,"Condomínio de da Cunha, 234, Juliana, 01406-167 Dias da Serra / RR"
1415,2053,"Esplanada Lara Pacheco, Maravilha, 59741440 Cavalcante da Praia / RS"
1416,1234,"Trevo Santos, 62, Ernesto Nascimento, 13132793 Araújo das Pedras / PI"
1417,379,"Praça Juliana Vieira, 83, Gameleira, 89124-935 Aragão / DF"
1418,420,"Rua Casa Grande, Jardim Alvorada, 21460-214 da Paz da Mata / PI"
1419,2232,"Avenida Heloísa Nascimento, 92, Nova Cintra, 56658616 Cavalcanti da Mata / PI"
1420,2526,"Trecho Thales Castro, 73, Vila Maria, 42346-504 Costa de Araújo / PE"
1421,1183,"Viaduto Caldeira, 6, Vila Jardim São José, 09305674 Sousa do Norte / RR"
1422,250,"Chácara Guerra, 92, Betânia, 37999-490 Siqueira / RN"
1423,1007,"Passarela de Vargas, 98, Europa, 15096-775 Barbosa de Cavalcante / AC"
1424,456,"Setor Fogaça, Nova Gameleira, 84277-109 Barros de Goiás / RN"
1425,2802,"Parque Cavalcante, 3, Vila Sesc, 36003-300 da Luz do Oeste / GO"
1426,674,"Favela Carvalho, Cruzeiro, 87886-653 Marques do Sul / CE"
1427,1821,"Estação Campos, 74, Vila Mantiqueira, 33515-537 Carvalho da Praia / MG"
1428,679,"Rodovia Alves, 67, Horto, 28469-324 Barbosa / MA"
1429,679,"Lago de Vasconcelos, 3, Cinquentenário, 48228-436 Rodrigues Verde / MG"
1430,1906,"Área Beatriz Machado, 1, Jardim Vitoria, 24931-392 Sá do Campo / GO"
1431,1057,"Trevo de Duarte, 840, Calafate, 07489637 Monteiro / MA"
1432,2844,"Chácara de Alves, Vila Independencia 3ª Seção, 92131-153 Pereira / ES"
1433,688,"Jardim de Mendes, 20, Palmeiras, 43096306 Moreira Paulista / SE"
1434,1802,"Quadra de da Mata, Floresta, 62722-711 Mendes de Minas / BA"
1435,2887,"Trevo Erick Araújo, 59, Vila Bandeirantes, 18983-374 Viana / SC"
1436,2339,"Setor de Vieira, 47, São Vicente, 38887-027 Santos / MT"
1437,112,"Loteamento Freitas, 45, São Benedito, 50918-293 da Paz / MT"
1438,2297,"Esplanada Enzo Fonseca, 88, Vila Fumec, 01302777 Sampaio da Praia / AL"
1439,1551,"Campo Costa, 9, Universo, 37211627 Albuquerque Alegre / GO"
1440,67,"Campo Fogaça, 6, São Bernardo, 39945765 Montenegro / MA"
1441,503,"Setor de Aragão, 12, Maria Helena, 95334807 Rios / RJ"
1442,412,"Loteamento Theo Cardoso, 64, Boa União 1ª Seção, 14372-952 Almeida / PB"
1443,1269,"Via de da Mata, 19, Conjunto Providencia, 95289-948 Silveira da Prata / ES"
1444,340,"Praia Cassiano, 90, Vila Madre Gertrudes 2ª Seção, 50862-843 Barbosa de Rezende / TO"
1445,2582,"Campo Casa Grande, 9, Santa Cecilia, 67672-018 da Cunha / PA"
1446,1563,"Aeroporto João Pedro Farias, 37, Vila Nova Paraíso, 05796-037 Oliveira de Goiás / RS"
1447,855,"Vila de Silveira, 15, Novo Tupi, 63173240 Leão / GO"
1448,1051,"Vale de Teixeira, 94, Horto Florestal, 82625-210 Gomes da Mata / DF"
1449,2963,"Feira de da Cunha, 8, Capitão Eduardo, 86807555 Andrade / AP"
1450,1573,"Viaduto de Campos, 4, Planalto, 86409145 Camargo / AM"
1451,941,"Feira de Camargo, 127, Nova Granada, 25376245 Cardoso / RS"
1452,1897,"Parque Ana Clara Nogueira, 36, Xodo-Marize, 18731805 Caldeira do Sul / GO"
1453,2643,"Lagoa de da Mata, 72, Santa Isabel, 02294306 Ferreira / RJ"
1454,2436,"Parque Pires, 592, Fernão Dias, 34693-584 Duarte das Pedras / TO"
1455,2068,"Passarela Calebe Gomes, 93, Acaba Mundo, 38931881 Cassiano Verde / PA"
1456,2293,"Via Lucas Cirino, Satelite, 41370-383 da Luz / PE"
1457,1508,"Loteamento Davi Barros, 74, Vila Petropolis, 73961-012 Nascimento / MG"
1458,765,"Núcleo Maria Luiza Lima, 26, Itaipu, 93771-312 Sales do Campo / AP"
1459,1743,"Alameda de Carvalho, Braúnas, 06094229 Vargas do Amparo / AM"
1460,2621,"Campo Ana Liz Almeida, 374, Tres Marias, 89846-190 Garcia do Campo / SC"
1461,35,"Estrada Valentim Caldeira, 2, Castanheira, 46034738 Aparecida de Costa / ES"
1462,2413,"Estrada de Nunes, 4, Vila Atila De Paiva, 87328-875 Mendes Verde / RO"
1463,1725,"Aeroporto Ágatha Cardoso, 7, Trevo, 40242-443 Cunha do Oeste / TO"
1464,2468,"Morro de Cardoso, 23, Vila Betânia, 19534-423 Sousa / PB"
1465,958,"Loteamento de Macedo, 88, Vila Antena Montanhês, 12255-823 Cassiano / AC"
1466,1161,"Praça de Vieira, 40, Canaa, 10516120 Fernandes / SP"
1467,1421,"Conjunto de Camargo, 801, Silveira, 39779911 Rezende / PI"
1468,2102,"Chácara Lima, 44, Vila Jardim Montanhes, 60525113 da Conceição / BA"
1469,1286,"Núcleo Fonseca, 156, São Marcos, 53136358 Moraes / SC"
1470,1938,"Pátio de Mendes, 54, Conjunto Celso Machado, 54441180 Nascimento / CE"
1471,2576,"Aeroporto de Freitas, 23, São João, 54115838 Siqueira / RO"
1472,1916,"Lago de da Paz, 82, Itatiaia, 13877-110 das Neves / SP"
1473,2941,"Passarela de Campos, Vila Das Oliveiras, 71707165 Azevedo / RJ"
1474,1038,"Esplanada Cirino, 363, Dom Bosco, 84631-280 Casa Grande de Caldeira / GO"
1475,1412,"Via Isabelly Castro, 80, Serra Verde, 88841-719 Leão / AM"
1476,1118,"Quadra Eduardo Moreira, 66, Pedreira Padro Lopes, 90632098 Novais de Castro / BA"
1477,671,"Quadra de Guerra, São Francisco Das Chagas, 62991149 Nogueira / MS"
1478,764,"Avenida Luigi Teixeira, 492, Fernão Dias, 76360911 Guerra / PR"
1479,911,"Avenida de Vargas, 43, São Salvador, 27992-231 Sousa / PB"
1480,1894,"Vila Vieira, Glória, 72331137 Sampaio da Mata / PB"
1481,1326,"Largo Nunes, Serra Verde, 81809792 Novais / CE"
1482,2633,"Trevo de Sá, 75, Lourdes, 56084698 Montenegro / MT"
1483,96,"Viela de Dias, 9, Santa Helena, 51713631 Dias / AL"
1484,1525,"Feira Clara Ramos, Castelo, 19328255 Brito dos Dourados / PI"
1485,1943,"Conjunto Mathias Ferreira, 91, Santa Lúcia, 54636604 Novaes / DF"
1486,2548,"Lagoa de Leão, 35, Primeiro De Maio, 64522293 Carvalho da Praia / RJ"
1487,2880,"Rua de Garcia, 71, Apolonia, 94502-980 Brito da Prata / RS"
1488,1173,"Chácara Maria Luiza Rezende, Mirtes, 64105-238 Rios / DF"
1489,2768,"Área da Rosa, 3, Vila Sesc, 63660-473 Campos / SC"
1490,1013,"Trecho de Lima, 94, Caiçaras, 65893-802 Moura / GO"
1491,87,"Estrada Mariane Albuquerque, 4, Mirante, 48340-137 Teixeira / RJ"
1492,418,"Campo de Santos, 40, Vila Santo Antônio, 22988-685 da Conceição de Vasconcelos / PB"
1493,1882,"Núcleo da Mata, Vila Jardim São José, 53899567 Vieira / CE"
1494,2987,"Pátio Ana Beatriz Andrade, 43, Pilar, 52896326 Rezende Alegre / RS"
1495,2120,"Lagoa Rios, 16, Vila Independencia 3ª Seção, 59325712 da Mota de Gonçalves / BA"
1496,747,"Morro Barros, 89, São João, 92540728 Pinto de Albuquerque / RJ"
1497,810,"Feira Ester Vieira, 82, Mariano De Abreu, 79891-525 Nunes do Amparo / PI"
1498,1593,"Quadra Yuri das Neves, Cachoeirinha, 47586-820 da Costa / SP"
1499,2868,"Vale de Nascimento, 38, Mangabeiras, 60481123 Camargo / GO"
1500,2465,"Via de Pereira, 27, Santa Monica, 00622234 Pastor / AC"
1501,1359,"Aeroporto Barbosa, 17, Jardim Leblon, 77242753 Ramos da Serra / DF"
1502,2260,"Trevo Jade Camargo, 26, Nova Granada, 81043-240 Caldeira de Goiás / GO"
1503,545,"Quadra Pires, 28, Marajó, 59100356 da Cruz / GO"
1504,135,"Vila de Ramos, Silveira, 96714-581 Moura / MA"
1505,2014,"Colônia Emanuel Pinto, 63, São Sebastião, 26443862 Dias / AC"
1506,1696,"Condomínio de Garcia, 28, Campo Alegre, 63670-873 Melo do Amparo / RN"
1507,1913,"Feira Barbosa, Canaa, 54053-836 Freitas / PR"
1508,1806,"Área Ana Beatriz Caldeira, 725, Belvedere, 53455-752 da Costa Alegre / PE"
1509,1507,"Colônia de Azevedo, 71, Vila Olhos D'água, 19312-565 Borges / RR"
1510,49,"Estação de da Cunha, 1, Vila São João Batista, 87382-125 Ribeiro Grande / PR"
1511,809,"Setor Gonçalves, 90, Vila Nova Gameleira 2ª Seção, 51293-757 Peixoto Alegre / MA"
1512,2323,"Pátio de Jesus, 65, Santa Tereza, 47667-258 Brito Paulista / AM"
1513,836,"Aeroporto Thales Cardoso, 60, Venda Nova, 25479576 da Rocha de Camargo / RN"
1514,280,"Vale Duarte, 19, Conjunto Lagoa, 09744882 Silva / AC"
1515,2009,"Quadra Rocha, 92, Dom Joaquim, 88891-117 Montenegro Alegre / CE"
1516,539,"Pátio Montenegro, 25, Vila Novo São Lucas, 14551-837 Castro / TO"
1517,2703,"Lago da Conceição, Eymard, 13623-553 Silva / RN"
1518,360,"Passarela de Fonseca, 49, Nova Vista, 98601239 Silveira dos Dourados / MG"
1519,2946,"Sítio de Nogueira, 82, Conjunto Bonsucesso, 64032743 Câmara / AM"
1520,2126,"Vila Albuquerque, Santa Rosa, 49492-631 Pinto / MG"
1521,2841,"Fazenda de Farias, Vila Pilar, 29696524 Santos do Norte / RO"
1522,2752,"Via Luiz Miguel Moreira, 59, Granja Werneck, 70491-734 Novaes / GO"
1523,2269,"Setor de da Mota, 23, Satelite, 56935524 Montenegro de Vasconcelos / MS"
1524,1659,"Campo Brenda da Rocha, 4, Vila Da Ária, 83345-251 Novais / RN"
1525,2513,"Rua Beatriz Guerra, Pirineus, 20422-703 Abreu do Campo / RO"
1526,1143,"Vila Martins, 70, Ermelinda, 71692-803 Correia / RN"
1527,852,"Vale Luigi Siqueira, 27, Cinquentenário, 64895-064 Vargas / RN"
1528,323,"Setor Sampaio, 510, Santana Do Cafezal, 35585968 Câmara / PE"
1529,1754,"Aeroporto Aparecida, 60, Alpes, 60271026 da Luz / CE"
1530,94,"Largo Luiz Felipe Moreira, 23, São Paulo, 66564-412 Fernandes das Flores / SC"
1531,2231,"Área Fonseca, 7, Xangri-Lá, 30918-460 Guerra Verde / RN"
1532,1955,"Morro da Mata, 25, Serra, 94617-464 Albuquerque do Sul / DF"
1533,2939,"Estação Maria Júlia Nunes, 33, Caiçara - Adelaide, 85569-140 Leão / PI"
1534,1404,"Vila Juan Novais, Leonina, 79829-367 Lima / AL"
1535,12,"Rua Marcela Rodrigues, 19, Mirtes, 19566373 Aparecida / RS"
1536,810,"Via Kevin Jesus, Vila Santo Antônio, 77552198 Novaes dos Dourados / PA"
1537,2526,"Trevo Lorena Vieira, 46, Pongelupe, 75926139 Andrade de Câmara / RR"
1538,1209,"Lago Ribeiro, 7, Vila Paquetá, 88894-595 Nunes / PB"
1539,1716,"Praia de Ferreira, 49, Mantiqueira, 04279324 Moura da Mata / RS"
1540,1839,"Área Amanda Costa, 5, Inconfidência, 01880182 Alves de Goiás / GO"
1541,2884,"Ladeira Ana Carolina Cassiano, 4, Novo Tupi, 36177355 Ramos / AL"
1542,2105,"Quadra Cunha, Santa Isabel, 76455308 Vargas de Minas / RJ"
1543,2874,"Feira Siqueira, 41, Mala E Cuia, 40067-791 Moreira / ES"
1544,1162,"Via Cunha, 5, Ouro Minas, 66434-387 Souza / CE"
1545,263,"Vila Carvalho, Eymard, 19578290 da Rosa / RJ"
1546,160,"Campo de Almeida, 42, São Marcos, 73258-683 Guerra / SE"
1547,353,"Campo Carolina Porto, 76, Flavio Marques Lisboa, 37554-870 Moura / BA"
1548,1418,"Feira Costa, 310, Havaí, 78174-954 Machado / RR"
